"variable","countyfips","year","value"
"JOBSI0C","11","1996",2141.36480623518
"JOBSI0C","15","1996",7169.23673219592
"JOBSI0C","17","1996",1114.6981279275
"JOBSI0C","19","1996",3147.78350266653
"JOBSI0C","21","1996",2374.86430054107
"JOBSI0C","23","1996",1106.86503814435
"JOBSI0C","25","1996",1132.97898725187
"JOBSI0C","27","1996",1112.98187855664
"JOBSI0C","29","1996",9391.93209842425
"JOBSI0C","33","1996",658.000376017406
"JOBSI0C","37","1996",27000.5310533904
"JOBSI0C","39","1996",4078.80779962038
"JOBSI0C","41","1996",269761.901063632
"JOBSI0C","43","1996",14709.5213502069
"JOBSI0C","45","1996",20334.2928968586
"JOBSI0C","47","1996",4923.0662172745
"JOBSI0C","49","1996",7350.04063719185
"JOBSI0C","51","1996",8801.64185554374
"JOBSI0C","53","1996",383.463007321921
"JOBSI0C","55","1996",2472.60678423216
"JOBSI0C","57","1996",690.211070781921
"JOBSI0C","61","1996",861.357395902741
"JOBSI0C","63","1996",3913.62589512476
"JOBSI0C","65","1996",2585.82346008338
"JOBSI0C","67","1996",24922.9204783531
"JOBSI0C","69","1996",128142.524349399
"JOBSI0C","71","1996",5926.10508124012
"JOBSI0C","73","1996",2673.16207411719
"JOBSI0C","75","1996",10005.7711498501
"JOBSI0C","77","1996",55265.8186007234
"JOBSI0C","79","1996",458.776773271812
"JOBSI0C","81","1996",6034.95442550224
"JOBSI0C","83","1996",10855.6272200243
"JOBSI0C","85","1996",14929.1995938819
"JOBSI0C","87","1996",12999.3896603582
"JOBSI0C","89","1996",9378.97840089347
"JOBSI0C","91","1996",1690.34845190718
"JOBSI0C","93","1996",2961.53422164046
"JOBSI0C","95","1996",1983.82134489985
"JOBSI0C","97","1996",18352.1718770497
"JOBSI0C","99","1996",6788.3432093252
"JOBSI0C","101","1996",59974.0673387216
"JOBSI0C","103","1996",3347.43038491214
"JOBSI0C","105","1996",4714.34920513761
"JOBSI0C","107","1996",14131.4949443179
"JOBSI0C","109","1996",2305.94237304247
"JOBSI0C","111","1996",312.513173552411
"JOBSI0C","113","1996",5190.4512746467
"JOBSI0C","115","1996",1197.77018782079
"JOBSI0C","117","1996",19479.9625885723
"JOBSI0C","119","1996",8218.37991930216
"JOBSI0C","121","1996",2428.28224263087
"JOBSI0C","123","1996",75301.8164079354
"JOBSI0C","125","1996",4920.02378592765
"JOBSI0C","500","1996",1373343.837194
"JOBSI0C","3","1997",8586.96924543604
"JOBSI0C","7","1997",4182.41112593508
"JOBSI0C","9","1997",2249.19348216071
"JOBSI0C","11","1997",2236.88841080693
"JOBSI0C","15","1997",7555.78994601537
"JOBSI0C","17","1997",1200.75437861917
"JOBSI0C","19","1997",3260.77924218346
"JOBSI0C","21","1997",2430.54571536286
"JOBSI0C","23","1997",1014.07812837238
"JOBSI0C","25","1997",1152.0492354637
"JOBSI0C","27","1997",1205.09528700064
"JOBSI0C","29","1997",9838.74842553499
"JOBSI0C","33","1997",661.99404978744
"JOBSI0C","37","1997",29771.7918840916
"JOBSI0C","39","1997",4454.99382073302
"JOBSI0C","41","1997",279968.809391722
"JOBSI0C","43","1997",15449.0800301629
"JOBSI0C","45","1997",21122.9443695299
"JOBSI0C","47","1997",4749.5090602554
"JOBSI0C","49","1997",7656.42114548138
"JOBSI0C","51","1997",9186.98638321018
"JOBSI0C","53","1997",392.551101289451
"JOBSI0C","55","1997",2821.67512140551
"JOBSI0C","57","1997",725.320906576438
"JOBSI0C","61","1997",930.525954758737
"JOBSI0C","63","1997",4070.36975888114
"JOBSI0C","65","1997",2573.48707311902
"JOBSI0C","67","1997",25583.1758502354
"JOBSI0C","69","1997",132841.888230333
"JOBSI0C","71","1997",6155.94726704035
"JOBSI0C","73","1997",2785.25232135481
"JOBSI0C","75","1997",10159.4544743827
"JOBSI0C","77","1997",57867.0463564194
"JOBSI0C","79","1997",498.638373077245
"JOBSI0C","81","1997",6138.80736374164
"JOBSI0C","83","1997",10999.4832841011
"JOBSI0C","85","1997",15802.8743494564
"JOBSI0C","87","1997",13598.7216077808
